Ead,cV,cN,cH,Z,rmsd,rmaxsd,dminNS,daveNS,dminHS,daveHS,mult,chir,q,mu,Egap,cnN,dcnN,cnS,dcnS,aminS,amaxS,aminN,amaxN,adispN,adispH
   0.753,   0.893,   1.802,   0.450,   6,   0.033,   0.358,   3.731,   5.217,     nan,     nan,   1,   0.000,   0.001,  -0.000,   0.533,   2,   0,   3,   1,   2.084,   2.096,   2.111,   4.172,   1.374,     nan
   1.022,   0.893,   1.802,   0.450,   6,   0.040,   0.351,   2.799,   4.890,     nan,     nan,   1,   0.000,   0.015,   0.000,   0.533,   2,   0,   3,   1,   2.073,   2.107,   2.111,   4.172,   1.045,     nan
   0.882,   0.893,   1.802,   0.450,   6,   0.027,   0.328,   2.398,   4.226,     nan,     nan,   1,   0.000,  -0.029,  -0.000,   0.533,   2,   0,   3,   1,   2.066,   2.123,   2.111,   4.172,   1.577,     nan
   0.696,   0.893,   1.802,   0.450,   6,   0.178,   0.364,   1.321,   3.001,     nan,     nan,   1,   0.000,   0.194,   0.000,   0.533,   2,   0,   3,   1,   2.056,   2.108,   2.111,   4.172,   2.108,     nan
   0.696,   0.893,   1.802,   0.450,   6,   0.179,   0.364,   1.321,   3.001,     nan,     nan,   1,   0.000,   0.194,  -0.000,   0.533,   2,   0,   3,   1,   2.056,   2.108,   2.111,   4.172,   1.033,     nan
   0.733,   0.893,   1.802,   0.450,   6,   0.385,   0.811,   1.353,   3.380,     nan,     nan,   1,   0.000,   0.200,   0.000,   0.533,   2,   0,   3,   1,   2.028,   2.120,   2.111,   4.172,   0.099,     nan
   0.128,   0.893,   1.802,   0.450,   6,   0.418,   0.758,   2.462,   3.789,     nan,     nan,   1,   0.000,  -0.026,   0.000,   0.533,   2,   0,   3,   1,   2.073,   2.094,   2.111,   4.172,   0.578,     nan
   0.746,   0.893,   1.802,   0.450,   6,   0.360,   0.668,   5.695,   7.367,     nan,     nan,   1,   0.000,   0.001,  -0.000,   0.533,   2,   0,   3,   1,   2.043,   2.107,   2.111,   4.172,   0.035,     nan
   0.634,   0.893,   1.802,   0.450,   6,   0.356,   0.661,   4.259,   5.989,     nan,     nan,   1,   0.000,  -0.002,  -0.000,   0.533,   2,   0,   3,   1,   2.046,   2.123,   2.111,   4.172,   0.047,     nan
   0.826,   0.893,   1.802,   0.450,   6,   0.181,   0.370,   3.743,   5.743,     nan,     nan,   1,   0.000,   0.005,  -0.000,   0.533,   2,   0,   3,   1,   2.074,   2.100,   2.111,   4.172,   0.326,     nan
   0.853,   0.893,   1.802,   0.450,   6,   0.176,   0.356,   2.425,   4.553,     nan,     nan,   1,   0.000,  -0.021,   0.000,   0.533,   2,   0,   3,   1,   2.037,   2.135,   2.111,   4.172,   0.516,     nan
   0.923,   0.893,   1.802,   0.450,   6,   0.036,   0.340,   6.202,   8.172,     nan,     nan,   1,   0.000,   0.001,  -0.000,   0.533,   2,   0,   3,   1,   2.072,   2.096,   2.111,   4.172,   0.403,     nan
   0.884,   0.893,   1.802,   0.450,   6,   0.028,   0.332,   4.917,   6.960,     nan,     nan,   1,   0.000,  -0.001,   0.000,   0.533,   2,   0,   3,   1,   2.067,   2.100,   2.111,   4.172,   0.517,     nan
   0.859,   0.893,   1.802,   0.450,   6,   0.037,   0.322,   5.127,   7.193,     nan,     nan,   1,   0.000,   0.002,   0.000,   0.533,   2,   0,   3,   1,   2.074,   2.097,   2.111,   4.172,   0.797,     nan
   0.776,   0.893,   1.802,   0.450,   6,   0.033,   0.323,   4.261,   6.289,     nan,     nan,   1,   0.000,  -0.003,  -0.000,   0.533,   2,   0,   3,   1,   2.068,   2.099,   2.111,   4.172,   1.042,     nan
   0.897,   0.893,   1.802,   0.450,   6,   0.252,   0.484,   7.566,   9.591,     nan,     nan,   1,   0.000,   0.001,   0.000,   0.533,   2,   0,   3,   1,   2.075,   2.097,   2.111,   4.172,   0.701,     nan
   0.901,   0.893,   1.802,   0.450,   6,   0.250,   0.482,   6.554,   8.587,     nan,     nan,   1,   0.000,   0.001,   0.000,   0.533,   2,   0,   3,   1,   2.074,   2.097,   2.111,   4.172,   0.845,     nan
   0.939,   0.893,   1.802,   0.450,   6,   0.394,   0.726,   7.203,   9.166,     nan,     nan,   1,   0.000,   0.002,   0.000,   0.533,   2,   0,   3,   1,   2.074,   2.098,   2.111,   4.172,   1.031,     nan
   0.902,   0.893,   1.802,   0.450,   6,   0.392,   0.724,   6.616,   8.477,     nan,     nan,   1,   0.000,  -0.001,   0.000,   0.533,   2,   0,   3,   1,   2.072,   2.098,   2.111,   4.172,   1.226,     nan
   0.940,   0.893,   1.802,   0.450,   6,   0.394,   0.725,   7.203,   9.166,     nan,     nan,   1,   0.000,   0.002,  -0.000,   0.533,   2,   0,   3,   1,   2.074,   2.098,   2.111,   4.172,   1.031,     nan
   0.902,   0.893,   1.802,   0.450,   6,   0.392,   0.724,   6.616,   8.477,     nan,     nan,   1,   0.000,  -0.001,   0.000,   0.533,   2,   0,   3,   1,   2.072,   2.098,   2.111,   4.172,   1.226,     nan
   0.897,   0.893,   1.802,   0.450,   6,   0.252,   0.484,   7.566,   9.591,     nan,     nan,   1,   0.000,   0.001,   0.000,   0.533,   2,   0,   3,   1,   2.075,   2.097,   2.111,   4.172,   0.701,     nan
   0.901,   0.893,   1.802,   0.450,   6,   0.250,   0.482,   6.554,   8.587,     nan,     nan,   1,   0.000,   0.001,   0.000,   0.533,   2,   0,   3,   1,   2.074,   2.097,   2.111,   4.172,   0.845,     nan
   0.859,   0.893,   1.802,   0.450,   6,   0.037,   0.322,   5.127,   7.193,     nan,     nan,   1,   0.000,   0.002,   0.000,   0.533,   2,   0,   3,   1,   2.074,   2.097,   2.111,   4.172,   0.797,     nan
   0.776,   0.893,   1.802,   0.450,   6,   0.034,   0.323,   4.261,   6.289,     nan,     nan,   1,   0.000,  -0.003,  -0.000,   0.533,   2,   0,   3,   1,   2.068,   2.099,   2.111,   4.172,   1.042,     nan
   0.922,   0.893,   1.802,   0.450,   6,   0.036,   0.339,   6.202,   8.172,     nan,     nan,   1,   0.000,   0.001,  -0.000,   0.533,   2,   0,   3,   1,   2.072,   2.096,   2.111,   4.172,   0.403,     nan
   0.884,   0.893,   1.802,   0.450,   6,   0.028,   0.332,   4.917,   6.960,     nan,     nan,   1,   0.000,  -0.001,   0.000,   0.533,   2,   0,   3,   1,   2.067,   2.100,   2.111,   4.172,   0.517,     nan
   0.826,   0.893,   1.802,   0.450,   6,   0.181,   0.370,   3.743,   5.743,     nan,     nan,   1,   0.000,   0.005,   0.000,   0.533,   2,   0,   3,   1,   2.074,   2.100,   2.111,   4.172,   0.326,     nan
   0.853,   0.893,   1.802,   0.450,   6,   0.176,   0.356,   2.425,   4.553,     nan,     nan,   1,   0.000,  -0.021,  -0.000,   0.533,   2,   0,   3,   1,   2.037,   2.135,   2.111,   4.172,   0.516,     nan
   0.746,   0.893,   1.802,   0.450,   6,   0.360,   0.668,   5.695,   7.367,     nan,     nan,   1,   0.000,   0.001,  -0.000,   0.533,   2,   0,   3,   1,   2.043,   2.107,   2.111,   4.172,   0.035,     nan
   0.634,   0.893,   1.802,   0.450,   6,   0.356,   0.661,   4.259,   5.989,     nan,     nan,   1,   0.000,  -0.002,   0.000,   0.533,   2,   0,   3,   1,   2.046,   2.123,   2.111,   4.172,   0.047,     nan
   0.884,   0.893,   1.802,   0.450,   6,   0.424,   0.765,   3.748,   5.132,     nan,     nan,   1,   0.000,   0.002,   0.000,   0.533,   2,   0,   3,   1,   2.004,   2.126,   2.111,   4.172,   0.366,     nan
  -1.591,   0.893,   1.802,   0.450,   7,   0.037,   0.116,   0.000,   2.384,     nan,     nan,   1,   0.000,  -0.370,   0.000,   0.533,   2,   1,   2,   1,   2.111,   4.172,   2.111,   4.172,     nan,     nan
  -1.591,   0.893,   1.802,   0.450,   7,   0.037,   0.116,   0.000,   2.384,     nan,     nan,   1,   0.000,  -0.370,   0.000,   0.533,   2,   1,   2,   1,   2.111,   4.172,   2.111,   4.172,     nan,     nan
  -1.591,   0.893,   1.802,   0.450,   7,   0.037,   0.117,   0.000,   2.384,     nan,     nan,   1,   0.000,  -0.370,  -0.000,   0.533,   2,   1,   2,   1,   2.111,   4.172,   2.111,   4.172,     nan,     nan
  -1.591,   0.893,   1.802,   0.450,   7,   0.037,   0.117,   0.000,   2.384,     nan,     nan,   1,   0.000,  -0.370,   0.000,   0.533,   2,   1,   2,   1,   2.111,   4.172,   2.111,   4.172,     nan,     nan
   0.647,   0.000,   0.446,   0.446,   6,   0.458,   0.832,   7.428,     nan,     nan,     nan,   2,   0.524,   0.001,  -0.002,   0.167,   3,   0,   3,   1,   2.081,   2.098,   2.080,   2.098,   3.136,     nan
   0.613,   0.000,   0.446,   0.446,   6,   0.393,   0.730,   7.564,     nan,     nan,     nan,   2,   0.524,   0.000,   0.008,   0.167,   3,   0,   3,   1,   2.081,   2.097,   2.080,   2.098,   2.999,     nan
   0.676,   0.000,   0.446,   0.446,   6,   0.284,   0.535,   8.928,     nan,     nan,     nan,   2,   0.524,  -0.000,   0.002,   0.167,   3,   0,   3,   1,   2.083,   2.097,   2.080,   2.098,   2.902,     nan
   0.504,   0.000,   0.446,   0.446,   6,   0.049,   0.285,   9.370,     nan,     nan,     nan,   2,   0.524,  -0.003,   0.024,   0.167,   3,   0,   3,   1,   2.082,   2.097,   2.080,   2.098,   2.758,     nan
   0.714,   0.000,   0.446,   0.446,   6,   0.027,   0.350,   8.568,     nan,     nan,     nan,   2,   0.524,   0.000,   0.000,   0.167,   3,   0,   3,   1,   2.081,   2.097,   2.080,   2.098,   2.744,     nan
   0.820,   0.000,   0.446,   0.446,   6,   0.158,   0.317,   9.362,     nan,     nan,     nan,   2,   0.524,   0.000,   0.002,   0.167,   3,   0,   3,   1,   2.083,   2.096,   2.080,   2.098,   2.510,     nan
   0.751,   0.000,   0.446,   0.446,   6,   0.302,   0.576,  10.779,     nan,     nan,     nan,   2,   0.524,  -0.002,   0.006,   0.167,   3,   0,   3,   1,   2.082,   2.098,   2.080,   2.098,   2.533,     nan
   0.869,   0.000,   0.446,   0.446,   6,   0.422,   0.766,  11.685,     nan,     nan,     nan,   2,   0.524,  -0.001,   0.002,   0.167,   3,   0,   3,   1,   2.083,   2.095,   2.080,   2.098,   2.450,     nan
   0.712,   0.000,   0.446,   0.446,   6,   0.384,   0.714,  10.293,     nan,     nan,     nan,   2,   0.524,  -0.000,   0.006,   0.167,   3,   0,   3,   1,   2.082,   2.096,   2.080,   2.098,   2.413,     nan
   0.849,   0.000,   0.446,   0.446,   6,   0.284,   0.536,  10.781,     nan,     nan,     nan,   2,   0.524,  -0.001,   0.001,   0.167,   3,   0,   3,   1,   2.083,   2.095,   2.080,   2.098,   2.533,     nan
   0.591,   0.000,   0.446,   0.446,   6,   0.058,   0.294,  10.000,     nan,     nan,     nan,   2,   0.524,  -0.003,   0.018,   0.167,   3,   0,   3,   1,   2.083,   2.096,   2.080,   2.098,   2.635,     nan
   0.734,   0.000,   0.446,   0.446,   6,   0.027,   0.367,   8.571,     nan,     nan,     nan,   2,   0.524,   0.001,  -0.002,   0.167,   3,   0,   3,   1,   2.083,   2.095,   2.080,   2.098,   2.744,     nan
   0.629,   0.000,   0.446,   0.446,   6,   0.162,   0.325,   7.956,     nan,     nan,     nan,   2,   0.524,  -0.001,   0.008,   0.167,   3,   0,   3,   1,   2.082,   2.097,   2.080,   2.098,   2.779,     nan
   0.675,   0.000,   0.446,   0.446,   6,   0.316,   0.603,   8.928,     nan,     nan,     nan,   2,   0.524,   0.000,   0.000,   0.167,   3,   0,   3,   1,   2.083,   2.096,   2.080,   2.098,   2.901,     nan
   0.504,   0.000,   0.446,   0.446,   6,   0.433,   0.780,   8.698,     nan,     nan,     nan,   2,   0.524,  -0.003,   0.022,   0.167,   3,   0,   3,   1,   2.082,   2.097,   2.080,   2.098,   3.059,     nan
   0.655,   0.000,   0.446,   0.446,   6,   0.456,   0.833,   7.427,     nan,     nan,     nan,   2,   0.524,   0.001,  -0.002,   0.167,   3,   0,   3,   1,   2.081,   2.098,   2.080,   2.098,   3.134,     nan
   0.613,   0.000,   0.446,   0.446,   6,   0.393,   0.730,   7.563,     nan,     nan,     nan,   2,   0.524,   0.000,   0.008,   0.167,   3,   0,   3,   1,   2.081,   2.097,   2.080,   2.098,   2.953,     nan
   0.656,   0.000,   0.446,   0.446,   6,   0.285,   0.528,   6.547,     nan,     nan,     nan,   2,   0.524,   0.001,  -0.003,   0.167,   3,   0,   3,   1,   2.081,   2.097,   2.080,   2.098,   2.811,     nan
   0.532,   0.000,   0.446,   0.446,   6,   0.050,   0.289,   7.141,     nan,     nan,     nan,   2,   0.524,   0.001,   0.010,   0.167,   3,   0,   3,   1,   2.082,   2.096,   2.080,   2.098,   2.627,     nan
   0.714,   0.000,   0.446,   0.446,   6,   0.027,   0.349,   8.567,     nan,     nan,     nan,   2,   0.524,   0.000,   0.000,   0.167,   3,   0,   3,   1,   2.081,   2.097,   2.080,   2.098,   2.631,     nan
   0.794,   0.000,   0.446,   0.446,   6,   0.158,   0.317,   7.551,     nan,     nan,     nan,   2,   0.524,  -0.001,   0.004,   0.167,   3,   0,   3,   1,   2.082,   2.095,   2.080,   2.098,   2.309,     nan
   0.754,   0.000,   0.446,   0.446,   6,   0.305,   0.583,   8.911,     nan,     nan,     nan,   2,   0.524,   0.001,  -0.001,   0.167,   3,   0,   3,   1,   2.081,   2.097,   2.080,   2.098,   2.368,     nan
   0.903,   0.000,   0.446,   0.446,   6,   0.423,   0.768,   9.991,     nan,     nan,     nan,   2,   0.524,  -0.000,  -0.000,   0.167,   3,   0,   3,   1,   2.082,   2.096,   2.080,   2.098,   2.283,     nan
   0.621,   0.000,   0.446,   0.446,   6,   0.386,   0.718,   8.679,     nan,     nan,     nan,   2,   0.524,  -0.002,   0.015,   0.167,   3,   0,   3,   1,   2.082,   2.096,   2.080,   2.098,   2.213,     nan
   0.838,   0.000,   0.446,   0.446,   6,   0.287,   0.542,   8.915,     nan,     nan,     nan,   2,   0.524,   0.000,  -0.003,   0.167,   3,   0,   3,   1,   2.082,   2.096,   2.080,   2.098,   2.368,     nan
   0.686,   0.000,   0.446,   0.446,   6,   0.059,   0.293,   7.949,     nan,     nan,     nan,   2,   0.524,   0.001,   0.003,   0.167,   3,   0,   3,   1,   2.082,   2.096,   2.080,   2.098,   2.481,     nan
   0.734,   0.000,   0.446,   0.446,   6,   0.027,   0.367,   8.571,     nan,     nan,     nan,   2,   0.524,   0.001,  -0.002,   0.167,   3,   0,   3,   1,   2.083,   2.096,   2.080,   2.098,   2.631,     nan
   0.483,   0.000,   0.446,   0.446,   6,   0.167,   0.333,   5.714,     nan,     nan,     nan,   2,   0.524,  -0.003,   0.021,   0.167,   3,   0,   3,   1,   2.081,   2.095,   2.080,   2.098,   2.624,     nan
   0.642,   0.000,   0.446,   0.446,   6,   0.312,   0.603,   6.549,     nan,     nan,     nan,   2,   0.524,   0.002,  -0.004,   0.167,   3,   0,   3,   1,   2.082,   2.096,   2.080,   2.098,   2.811,     nan
   0.587,   0.000,   0.446,   0.446,   6,   0.435,   0.786,   6.228,     nan,     nan,     nan,   2,   0.524,   0.000,   0.005,   0.167,   3,   0,   3,   1,   2.080,   2.097,   2.080,   2.098,   3.027,     nan
   0.587,   0.000,   0.446,   0.446,   6,   0.460,   0.837,   4.946,     nan,     nan,     nan,   2,   0.524,   0.000,  -0.000,   0.167,   3,   0,   3,   1,   2.080,   2.095,   2.080,   2.098,   3.131,     nan
   0.367,   0.000,   0.446,   0.446,   6,   0.390,   0.726,   5.151,     nan,     nan,     nan,   2,   0.524,  -0.003,   0.030,   0.167,   3,   0,   3,   1,   2.079,   2.096,   2.080,   2.098,   2.862,     nan
   0.608,   0.000,   0.446,   0.446,   6,   0.287,   0.540,   4.279,     nan,     nan,     nan,   2,   0.524,  -0.003,   0.006,   0.167,   3,   0,   3,   1,   2.081,   2.097,   2.080,   2.098,   2.622,     nan
   0.608,   0.000,   0.446,   0.446,   6,   0.053,   0.304,   5.145,     nan,     nan,     nan,   2,   0.524,   0.002,  -0.000,   0.167,   3,   0,   3,   1,   2.082,   2.097,   2.080,   2.098,   2.385,     nan
   0.682,   0.000,   0.446,   0.446,   6,   0.026,   0.354,   6.539,     nan,     nan,     nan,   2,   0.524,  -0.002,   0.006,   0.167,   3,   0,   3,   1,   2.082,   2.098,   2.080,   2.098,   2.442,     nan
   0.799,   0.000,   0.446,   0.446,   6,   0.162,   0.328,   6.224,     nan,     nan,     nan,   2,   0.524,  -0.000,  -0.001,   0.167,   3,   0,   3,   1,   2.080,   2.097,   2.080,   2.098,   1.997,     nan
   0.712,   0.000,   0.446,   0.446,   6,   0.309,   0.588,   7.415,     nan,     nan,     nan,   2,   0.524,  -0.000,   0.004,   0.167,   3,   0,   3,   1,   2.080,   2.096,   2.080,   2.098,   2.121,     nan
   0.856,   0.000,   0.446,   0.446,   6,   0.424,   0.763,   8.684,     nan,     nan,     nan,   2,   0.524,  -0.001,   0.002,   0.167,   3,   0,   3,   1,   2.081,   2.096,   2.080,   2.098,   2.048,     nan
   0.700,   0.000,   0.446,   0.446,   6,   0.396,   0.732,   7.549,     nan,     nan,     nan,   2,   0.524,   0.002,   0.002,   0.167,   3,   0,   3,   1,   2.080,   2.096,   2.080,   2.098,   1.928,     nan
   0.845,   0.000,   0.446,   0.446,   6,   0.290,   0.547,   7.412,     nan,     nan,     nan,   2,   0.524,  -0.001,  -0.002,   0.167,   3,   0,   3,   1,   2.082,   2.095,   2.080,   2.098,   2.121,     nan
   0.581,   0.000,   0.446,   0.446,   6,   0.069,   0.316,   6.217,     nan,     nan,     nan,   2,   0.524,  -0.002,   0.015,   0.167,   3,   0,   3,   1,   2.081,   2.097,   2.080,   2.098,   2.228,     nan
   0.747,   0.000,   0.446,   0.446,   6,   0.027,   0.362,   6.541,     nan,     nan,     nan,   2,   0.524,  -0.001,   0.001,   0.167,   3,   0,   3,   1,   2.083,   2.096,   2.080,   2.098,   2.442,     nan
   0.517,   0.000,   0.446,   0.446,   6,   0.171,   0.345,   3.768,     nan,     nan,     nan,   2,   0.524,   0.003,   0.002,   0.167,   3,   0,   3,   1,   2.076,   2.102,   2.080,   2.098,   2.293,     nan
   0.606,   0.000,   0.446,   0.446,   6,   0.315,   0.613,   4.282,     nan,     nan,     nan,   2,   0.524,  -0.001,   0.001,   0.167,   3,   0,   3,   1,   2.075,   2.098,   2.080,   2.098,   2.622,     nan
   0.457,   0.000,   0.446,   0.446,   6,   0.436,   0.787,   3.773,     nan,     nan,     nan,   2,   0.524,  -0.002,   0.015,   0.167,   3,   0,   3,   1,   2.080,   2.094,   2.080,   2.098,   2.951,     nan
   0.422,   0.000,   0.446,   0.446,   6,   0.457,   0.834,   2.462,     nan,     nan,     nan,   2,   0.524,  -0.011,  -0.002,   0.167,   3,   0,   3,   1,   2.073,   2.094,   2.080,   2.098,   3.125,     nan
   0.155,   0.000,   0.446,   0.446,   6,   0.387,   0.723,   2.858,     nan,     nan,     nan,   2,   0.524,   0.003,   0.018,   0.167,   3,   0,   3,   1,   2.059,   2.106,   2.080,   2.098,   2.620,     nan
   0.512,   0.000,   0.446,   0.446,   6,   0.281,   0.524,   2.454,     nan,     nan,     nan,   2,   0.524,  -0.016,   0.011,   0.167,   3,   0,   3,   1,   2.075,   2.109,   2.080,   2.098,   2.100,     nan
   0.664,   0.000,   0.446,   0.446,   6,   0.060,   0.328,   3.768,     nan,     nan,     nan,   2,   0.524,   0.000,  -0.001,   0.167,   3,   0,   3,   1,   2.078,   2.097,   2.080,   2.098,   1.909,     nan
   0.621,   0.000,   0.446,   0.446,   6,   0.024,   0.351,   4.938,     nan,     nan,     nan,   2,   0.524,   0.002,  -0.001,   0.167,   3,   0,   3,   1,   2.076,   2.100,   2.080,   2.098,   2.107,     nan
   0.798,   0.000,   0.446,   0.446,   6,   0.167,   0.341,   5.718,     nan,     nan,     nan,   2,   0.524,  -0.000,   0.001,   0.167,   3,   0,   3,   1,   2.079,   2.101,   2.080,   2.098,   1.571,     nan
   0.648,   0.000,   0.446,   0.446,   6,   0.306,   0.586,   6.546,     nan,     nan,     nan,   2,   0.524,   0.000,   0.005,   0.167,   3,   0,   3,   1,   2.080,   2.096,   2.080,   2.098,   1.772,     nan
   0.865,   0.000,   0.446,   0.446,   6,   0.430,   0.773,   7.956,     nan,     nan,     nan,   2,   0.524,  -0.001,   0.001,   0.167,   3,   0,   3,   1,   2.080,   2.098,   2.080,   2.098,   1.741,     nan
   0.432,   0.000,   0.446,   0.446,   6,   0.385,   0.715,   7.135,     nan,     nan,     nan,   2,   0.524,  -0.003,   0.031,   0.167,   3,   0,   3,   1,   2.082,   2.096,   2.080,   2.098,   1.571,     nan
   0.833,   0.000,   0.446,   0.446,   6,   0.292,   0.551,   6.539,     nan,     nan,     nan,   2,   0.524,  -0.001,  -0.003,   0.167,   3,   0,   3,   1,   2.080,   2.098,   2.080,   2.098,   1.773,     nan
   0.387,   0.000,   0.446,   0.446,   6,   0.070,   0.318,   5.141,     nan,     nan,     nan,   2,   0.524,  -0.000,   0.023,   0.167,   3,   0,   3,   1,   2.080,   2.094,   2.080,   2.098,   1.823,     nan
   0.717,   0.000,   0.446,   0.446,   6,   0.029,   0.371,   4.939,     nan,     nan,     nan,   2,   0.524,  -0.000,  -0.006,   0.167,   3,   0,   3,   1,   2.081,   2.094,   2.080,   2.098,   2.107,     nan
   0.070,   0.000,   0.446,   0.446,   6,   0.163,   0.323,   2.850,     nan,     nan,     nan,   2,   0.524,  -0.006,   0.066,   0.167,   3,   0,   3,   1,   2.079,   2.093,   2.080,   2.098,   1.571,     nan
   0.543,   0.000,   0.446,   0.446,   6,   0.315,   0.611,   2.458,     nan,     nan,     nan,   2,   0.524,  -0.013,   0.001,   0.167,   3,   0,   3,   1,   2.082,   2.092,   2.080,   2.098,   2.098,     nan
  -0.136,   0.000,   0.446,   0.446,   6,   0.427,   0.768,   1.421,     nan,     nan,     nan,   2,   0.524,   0.130,   0.048,   0.167,   3,   0,   3,   1,   2.079,   2.095,   2.080,   2.098,   2.620,     nan
